Anio de lanzamiento,Puntuacion de la critica,Puntuacion de los usuarios,Ventas globales (millones),Valoracion Final
0.6919420379488277,-0.08209001047090082,0.16501548716807476,-1.1000798831848742,0.10990764929889617
0.9244181963780794,-0.2180006238333195,1.556377099040543,-0.11885393151105267,1.291041889501965
-0.4704387541974309,-0.2180006238333195,1.208536696072426,-1.3942390451678837,0.9802170894485258
-3.2601526553484517,0.1897312162539359,0.16501548716807476,0.04665406033754365,0.234237569320272
0.459465879519576,0.39359713629756365,1.556377099040543,0.37697463230428013,1.5707842095500613
-0.7029149126266827,-1.0334643040078308,0.8606962931043088,1.5320535165921734,0.2964025293309596
1.1568943548073312,1.0051948964284474,-1.2263461247043934,-0.5374917932457376,-0.6360718708293582
1.1568943548073312,1.6167926565593311,0.16501548716807476,-0.9832507124682179,0.8869696494324943
-0.005486437338927465,-0.6936877706017845,-1.2263461247043934,-1.5673965660514992,-1.4131338709629564
0.22698972109032428,0.5974630563411919,-0.18282491580004226,-1.0833900016539233,0.10990764929889617
-1.4003433879144378,1.0051948964284474,0.8606962931043088,-1.1786614087264344,1.2288769294912776
-1.1678672294851862,0.73337366970361,1.556377099040543,-0.1091181672846646,1.726196609576781
-0.9353910710559344,-0.4218665438769472,1.556377099040543,-1.1049477652980682,1.1977944494859332
0.22698972109032428,-0.5577771572393658,-0.8785057217362764,-1.5020278633886082,-1.0401441108988294
-0.7029149126266827,1.0731502031096565,-0.8785057217362764,-1.5660057425905867,-0.2941645907705751
1.389370513236583,0.3256418296163546,1.208536696072426,0.9938048372190068,1.2288769294912776
-0.9353910710559344,0.665418363022401,-0.5306653187681593,-0.017323818864434903,-0.1698346707491993
0.22698972109032428,0.801328976384819,-1.2263461247043934,1.2518025892182896,-0.7293193108453903
0.22698972109032428,-0.08209001047090082,0.5128558901361918,-1.4046702211247282,0.42073244935233545
-2.3302480216314447,-0.014134703789691783,1.556377099040543,-1.446394924952105,1.3842893295179972
-0.005486437338927465,-1.1693749173702497,-1.2263461247043934,1.6426239817347232,-1.630711231000364
-0.7029149126266827,1.548837349878122,1.208536696072426,-0.2843619233596492,1.7883615695874684
0.22698972109032428,0.8692842830660292,-0.18282491580004226,-1.2189952890928992,0.234237569320272
0.9244181963780794,-1.2373302240514585,-1.5741865276725104,1.1461000061889342,-1.9726185110591472
-0.4704387541974309,-1.10141961068904,-1.5741865276725104,1.6461010403870044,-1.9104535510484593
1.389370513236583,-1.3732408374138774,-1.2263461247043934,1.5132773998698539,-1.7239586710163957
-1.1678672294851862,0.05382060289151725,-0.8785057217362764,0.5167523901259937,-0.760401790850734
1.389370513236583,0.05382060289151725,-0.8785057217362764,0.8860160189982825,-0.760401790850734
-0.4704387541974309,-0.48982185055815686,-0.5306653187681593,1.620370806360122,-0.6982368308400458
0.459465879519576,0.8692842830660292,0.8606962931043088,-0.5680899093858144,1.1667119694805899
0.22698972109032428,-0.014134703789691783,-1.5741865276725104,0.20798958180340232,-1.4131338709629564
1.389370513236583,-0.4218665438769472,-1.2263461247043934,-1.1522357629690958,-1.2888039509415805
-0.2379625957681792,1.6167926565593311,1.556377099040543,1.289354822662929,2.130268849646251
-0.9353910710559344,-0.9655089973266219,1.208536696072426,-0.5326239111325436,0.6383098093897427
0.22698972109032428,-1.1693749173702497,-1.2263461247043934,-1.3497326944186812,-1.630711231000364
-0.005486437338927465,-1.10141961068904,-0.18282491580004226,-0.2899252172032994,-0.6671543508347021
0.22698972109032428,-1.3052855307326683,-0.8785057217362764,-0.41092685830269327,-1.3820513909576126
1.1568943548073312,0.3256418296163546,1.556377099040543,0.8707169609282442,1.5397017295447168
0.6919420379488277,-1.2373302240514585,0.16501548716807476,0.916614135138359,-0.41849451079195094
0.459465879519576,-0.8975536906454122,0.16501548716807476,-1.4324866903429794,-0.2630821107652313
0.9244181963780794,-1.3052855307326683,0.5128558901361918,-0.1717052230257306,-0.13875219074385547
0.459465879519576,1.6167926565593311,-0.18282491580004226,0.014665120736554375,0.5761448493790551
1.1568943548073312,1.1411055097908653,0.8606962931043088,-1.4957691578145016,1.291041889501965
0.22698972109032428,-1.1693749173702497,-0.5306653187681593,-0.01801923059489105,-1.0090616308934852
-0.4704387541974309,-1.4411961440950862,0.16501548716807476,1.3095217628461613,-0.5117419508079823
0.22698972109032428,0.25768652293514555,0.8606962931043088,0.2149436991079653,0.8869696494324943
1.1568943548073312,1.0051948964284474,1.208536696072426,-1.140413763551339,1.5397017295447168
-2.7952003384899484,-0.15004531715211045,0.5128558901361918,-0.03957699423903587,0.38964996934699164
-1.4003433879144378,-1.4411961440950862,1.208536696072426,0.9805920143403375,0.42073244935233545
-2.097771863202193,-1.509151450776296,0.8606962931043088,-0.38450121254535446,0.07882516929355235
-1.1678672294851862,-0.014134703789691783,0.16501548716807476,1.0668230689169174,0.14099012930424
0.9244181963780794,1.1411055097908653,-0.8785057217362764,1.5397030456271925,-0.2630821107652313
-0.2379625957681792,1.0051948964284474,-0.8785057217362764,0.47085521591587903,-0.3252470707759189
-0.9353910710559344,1.2770161231532846,0.8606962931043088,-0.06530722826591857,1.3532068495126528
0.459465879519576,-0.2859559305145291,-1.2263461247043934,-0.7203850783557413,-1.226638990930893
-1.4003433879144378,-0.08209001047090082,-1.2263461247043934,-0.02288711270808508,-1.1333915509148609
-0.005486437338927465,-0.9655089973266219,-0.5306653187681593,1.3776721124308777,-0.9158141908774536
0.22698972109032428,-1.1693749173702497,0.16501548716807476,1.0995074202483628,-0.3874120307866066
-0.7029149126266827,0.1897312162539359,1.208536696072426,0.39296910210477476,1.1667119694805899
-0.4704387541974309,-1.577106757457505,0.16501548716807476,0.5466550945356141,-0.5739069108186706
-0.9353910710559344,0.1897312162539359,1.208536696072426,0.6683521473654643,1.1667119694805899
0.9244181963780794,-1.3052855307326683,0.16501548716807476,-1.044446944748371,-0.44957699079729474
0.6919420379488277,1.2090608164720758,0.5128558901361918,-0.775322605061788,1.0112995694538702
-0.9353910710559344,0.9372395897472383,1.208536696072426,-0.18561345763485632,1.5086192495393724
0.459465879519576,0.5974630563411919,0.8606962931043088,-0.06808887518774366,1.0423820494592135
0.459465879519576,-0.4218665438769472,0.5128558901361918,-0.680746609719733,0.2653200493256158
0.459465879519576,0.73337366970361,-0.18282491580004226,-0.23011980838405874,0.17207260930958382
-0.2379625957681792,0.1897312162539359,-0.8785057217362764,-1.184224702570085,-0.6982368308400458
1.389370513236583,0.8692842830660292,0.8606962931043088,-1.6578000910108166,1.1667119694805899
1.389370513236583,1.6167926565593311,-1.2263461247043934,0.8616766084323123,-0.35632955078126277
-0.9353910710559344,-0.2859559305145291,1.556377099040543,0.9882415433753566,1.2599594094966218
-0.2379625957681792,1.3449714298344937,0.8606962931043088,0.648185207182232,1.3842893295179972
0.22698972109032428,1.0731502031096565,-1.5741865276725104,-0.33651780314387075,-0.9158141908774536
-0.4704387541974309,0.39359713629756365,0.5128558901361918,-0.31496003949972573,0.6383098093897427
0.22698972109032428,1.548837349878122,0.16501548716807476,-1.2057824662142298,0.8558871694271506
0.22698972109032428,0.05382060289151725,1.208536696072426,0.3999232194093375,1.1045470094699021
-0.005486437338927465,1.548837349878122,-0.8785057217362764,0.10854570434815326,-0.07658723073316728
1.1568943548073312,-0.35391123719573814,1.208536696072426,0.18782264162017007,0.9180521294378382
0.459465879519576,-0.15004531715211045,-0.8785057217362764,-0.5868660261081341,-0.8536492308667655
-0.2379625957681792,-1.3732408374138774,0.5128558901361918,-1.7169100880996009,-0.1698346707491993
0.9244181963780794,-1.2373302240514585,-1.5741865276725104,-0.5993834372563472,-1.9726185110591472
0.9244181963780794,1.0051948964284474,-0.5306653187681593,1.688521155944838,-0.014422270722479652
-0.4704387541974309,-1.6450620641387146,-1.2263461247043934,1.6210662180905782,-1.8482885910377715
-1.1678672294851862,-0.08209001047090082,1.556377099040543,-0.28088486470736773,1.3532068495126528
-0.005486437338927465,0.8692842830660292,0.5128558901361918,0.22259322814298443,0.8558871694271506
0.6919420379488277,1.3449714298344937,-0.18282491580004226,0.16974193662830647,0.45181492935767925
1.389370513236583,-0.5577771572393658,1.556377099040543,1.5807323377241136,1.1356294894752454
0.6919420379488277,-1.2373302240514585,-0.5306653187681593,-1.4130151618902036,-1.0401441108988294
0.459465879519576,-0.2859559305145291,-0.5306653187681593,0.9047921357206025,-0.6049893908240144
-0.9353910710559344,-0.48982185055815686,-0.5306653187681593,-0.5680899093858144,-0.6982368308400458
-1.1678672294851862,0.73337366970361,-1.2263461247043934,1.0835129504478678,-0.760401790850734
1.389370513236583,-1.4411961440950862,-1.2263461247043934,0.954861780313455,-1.7550411510217396
0.22698972109032428,-1.1693749173702497,-0.5306653187681593,1.303958469002511,-1.0090616308934852
0.6919420379488277,0.12177590957272688,-0.18282491580004226,0.48476345052500447,-0.10766971073851166
-3.2601526553484517,-0.08209001047090082,-0.18282491580004226,-0.4811634430787784,-0.2009171507545431
0.9244181963780794,1.548837349878122,-1.5741865276725104,0.025791708423854982,-0.6982368308400458
-0.005486437338927465,-0.8295983839642032,0.16501548716807476,-1.1689256445000467,-0.23199963075988694
-0.005486437338927465,0.05382060289151725,-0.5306653187681593,-0.04235864116086121,-0.44957699079729474
-0.7029149126266827,1.68474796324054,-0.18282491580004226,0.3658480446169795,0.6072273293843989
-0.2379625957681792,1.3449714298344937,0.16501548716807476,-0.13902087169428518,0.7626397294111186
0.459465879519576,-1.7130173708199237,1.208536696072426,-1.3045309319390226,0.2964025293309596
-0.4704387541974309,1.0051948964284474,-1.5741865276725104,0.5480459179965269,-0.9468966708827975
-0.9353910710559344,-1.10141961068904,-0.18282491580004226,-1.1633623506563961,-0.6671543508347021
1.1568943548073312,-1.4411961440950862,-0.18282491580004226,-0.7141263727816346,-0.8225667508614217
0.9244181963780794,0.4615524429787727,1.556377099040543,-1.0228891811042262,1.6018666895554043
0.22698972109032428,1.4808820431969119,1.208536696072426,-0.8497316602206108,1.757279089582124
-1.1678672294851862,1.2770161231532846,1.208536696072426,0.1912997002724513,1.664031649566092
-0.4704387541974309,-0.48982185055815686,0.8606962931043088,-0.15710157668614852,0.5450623693737113
0.22698972109032428,1.4129267365157028,-1.5741865276725104,0.267794990622643,-0.760401790850734
-0.7029149126266827,1.0051948964284474,-1.2263461247043934,1.4465178737460502,-0.6360718708293582
-0.7029149126266827,-0.35391123719573814,0.16501548716807476,-1.0548781207052154,-0.014422270722479652
-0.4704387541974309,0.05382060289151725,-1.5741865276725104,1.412442698953692,-1.3820513909576126
0.6919420379488277,-0.014134703789691783,-1.2263461247043934,0.13983923221868613,-1.1023090709095171
0.9244181963780794,1.68474796324054,-1.2263461247043934,0.3129967531023016,-0.3252470707759189
-0.9353910710559344,0.25768652293514555,0.8606962931043088,0.4555561578458405,0.8869696494324943
-0.005486437338927465,-0.48982185055815686,1.208536696072426,0.8046528465348968,0.8558871694271506
-0.005486437338927465,-1.3052855307326683,0.8606962931043088,0.1753052304719569,0.17207260930958382
1.1568943548073312,0.25768652293514555,-0.8785057217362764,-0.4707322671219342,-0.6671543508347021
0.22698972109032428,-1.7130173708199237,-0.8785057217362764,-1.6571046792803603,-1.568546270989676
0.9244181963780794,0.25768652293514555,-1.2263461247043934,1.494501283147534,-0.9779791508881414
-0.7029149126266827,-0.4218665438769472,-0.18282491580004226,-1.4630848064830562,-0.35632955078126277
0.459465879519576,0.73337366970361,-0.5306653187681593,-1.5361030381809662,-0.13875219074385547
1.1568943548073312,0.5974630563411919,0.8606962931043088,-0.09938240305827678,1.0423820494592135
1.389370513236583,-1.4411961440950862,0.16501548716807476,-0.9255315388403461,-0.5117419508079823
1.1568943548073312,1.2770161231532846,-0.8785057217362764,-1.4735159824399005,-0.2009171507545431
0.6919420379488277,-0.35391123719573814,0.8606962931043088,0.8901884893810204,0.6072273293843989
0.22698972109032428,-0.8295983839642032,-1.5741865276725104,-1.62720197487074,-1.7861236310270836
-0.7029149126266827,-0.014134703789691783,-1.2263461247043934,0.06612558879031978,-1.1023090709095171
-1.1678672294851862,-0.8975536906454122,0.5128558901361918,-1.1612761154650273,0.04774268928820798
-0.2379625957681792,-0.48982185055815686,-1.5741865276725104,0.6238457966162619,-1.630711231000364
0.9244181963780794,-0.7616430772829935,1.556377099040543,0.909660017833796,1.0423820494592135
0.9244181963780794,1.1411055097908653,0.5128558901361918,-0.40744979965041206,0.9802170894485258
-2.5627241800606964,1.0731502031096565,0.8606962931043088,0.9367810753215913,1.2599594094966218
0.9244181963780794,0.5295077496599829,0.8606962931043088,-0.04583569981314244,1.0112995694538702
-0.7029149126266827,0.1897312162539359,-1.2263461247043934,0.2135528756470525,-1.0090616308934852
-0.2379625957681792,1.2090608164720758,-0.5306653187681593,0.945126016087067,0.07882516929355235
0.9244181963780794,-0.7616430772829935,0.16501548716807476,-0.9067554221180263,-0.2009171507545431
-0.9353910710559344,-1.10141961068904,1.208536696072426,-1.061136826279322,0.5761448493790551
-0.7029149126266827,-0.8975536906454122,0.8606962931043088,-0.05070358192633648,0.3585674893416473
0.459465879519576,-1.3732408374138774,-0.5306653187681593,1.6363652761606164,-1.1023090709095171
-0.9353910710559344,0.1897312162539359,-1.5741865276725104,-0.986032359390043,-1.3198864309469245
0.6919420379488277,-0.4218665438769472,-0.8785057217362764,-0.9283131857621711,-0.9779791508881414
0.9244181963780794,1.0051948964284474,-1.5741865276725104,-1.1112064708721747,-0.9468966708827975
0.6919420379488277,1.1411055097908653,-0.5306653187681593,0.362370985964698,0.04774268928820798
1.389370513236583,-0.08209001047090082,0.5128558901361918,-0.3177416864215508,0.42073244935233545
0.9244181963780794,1.0731502031096565,-1.2263461247043934,-0.14667040072930432,-0.6049893908240144
